Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2017050339194,13-Mar-17,3/9/2017 17:00,ORD,Chicago O'Hare International Airport,Qatar Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00,Deny
2017061540699,13-May-17,5/4/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017122146190,13-Nov-17,10/22/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2017112945590,13-Nov-17,11/4/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Personal Electronics,-,*Insufficient
2017092043327,13-Sep-17,6/15/2017 0:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Property Damage,Checkpoint,Cameras,-,In Review
2017100444018,13-Sep-17,8/27/2017 13:10,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Home Decor,-,In Review
2017092743568,14-Aug-17,7/20/2017 0:00,ORD,Chicago O'Hare International Airport,Qatar airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,In Review
2018010946607,14-Dec-17,12/7/2017 11:40,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Clothing,-,In Review
2017082342411,14-Jul-17,7/7/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017072541790,14-Jun-17,5/12/2017 4:50,ORD,Chicago O'Hare International Airport,Spirit Airlines,Missed Flight,Checkpoint,Incidentals,-,In Review
2017041338567,14-Mar-17,3/3/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017050839274,14-Mar-17,3/1/2017 17:30,ORD,Chicago O'Hare International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,In Review
2017050939316,14-Mar-17,2/24/2017 10:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Clothing; Jewelry & Watches,-,In Review
2017121245879,14-Nov-17,11/5/2017 0:00,ORD,Chicago O'Hare International Airport,Qatar airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories; Personal Electronics,-,In Review
2017100544101,14-Sep-17,9/10/2017 19:18,ORD,Chicago O'Hare International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017081542208,15-Aug-17,7/14/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage/Personal Injury,Checked Baggage,Computer & Accessories,$0.00,Deny
2017060840354,15-May-17,5/2/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017120145693,15-Nov-17,11/13/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Clothing,-,*Insufficient
2017041438585,16-Feb-17,2/1/2017 7:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Clothing,$17.00,Approve in Full
2017042038722,16-Feb-17,1/23/2017 8:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Personal Accessories,$97.78,Approve in Full
2017042438847,16-Feb-17,1/7/2017 22:45,ORD,Chicago O'Hare International Airport,-,Passenger Property Loss,Checked Baggage,Clothing,$179.00,Approve in Full
2017062741009,16-Jun-17,6/15/2017 0:00,ORD,Chicago O'Hare International Airport,-,Property Damage,Checkpoint,-,-,In Review
2017061540697,16-May-17,5/7/2017 0:00,ORD,Chicago O'Hare International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Food & Drink,-,In Review
2017061540716,16-May-17,5/3/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017051839724,16-May-17,5/11/2017 0:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2017103144863,16-Oct-17,10/12/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,In Review
2017103144918,16-Oct-17,10/2/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,-,-,-,Closed: Canceled
2017082542491,17-Aug-17,8/7/2017 16:00,ORD,Chicago O'Hare International Airport,Qatar airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017092743562,17-Aug-17,8/9/2017 0:00,ORD,Chicago O'Hare International Airport,Not Provided,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Clothing,-,In Review
2017092843715,17-Aug-17,7/20/2017 15:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,-,-,In Review
2017092943762,17-Aug-17,7/28/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Hunting & Fishing Items,-,In Review
2017030637843,17-Jan-17,1/7/2017 0:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00,Deny
2017032238131,17-Jan-17,1/10/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Travel Accessories,$15.34,Settle
2017061340504,17-May-17,5/16/2017 19:45,ORD,Chicago O'Hare International Airport,UAL,Complaint,Checkpoint,-,-,*Insufficient
2017121245920,17-Nov-17,11/4/2017 19:10,ORD,Chicago O'Hare International Airport,UAL,Passenger Theft,Checkpoint,-,-,In Review
2017102344623,17-Oct-17,9/1/2017 22:30,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Travel Accessories,-,In Review
2017060140126,18-Apr-17,4/13/2017 15:30,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Audio/Video,-,In Review
2017060840369,18-Apr-17,4/1/2017 15:15,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Food & Drink,-,In Review
2017081842335,18-Aug-17,6/25/2017 5:25,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Clothing; Jewelry & Watches,-,In Review
2017092843646,18-Aug-17,7/7/2017 10:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Personal Accessories,-,In Review
2017092843664,18-Aug-17,7/29/2017 17:30,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2018011046733,18-Dec-17,12/14/2017 9:30,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses; Other,-,In Review
2018011246778,18-Dec-17,12/2/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing; Clothing,-,In Review
2017030237815,18-Jan-17,1/14/2017 20:00,ORD,Chicago O'Hare International Airport,Turkish Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories; Jewelry & Watches,-,In Review
2017051839674,18-May-17,3/27/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,-,Personal Accessories,-,In Review
2017112445373,18-Oct-17,10/15/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017101844532,18-Oct-17,9/14/2017 0:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Clothing,-,*Insufficient
2018011246786,19-Dec-17,12/6/2017 17:05,ORD,Chicago O'Hare International Airport,British Airways,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2017041938709,19-Feb-17,1/8/2017 0:00,ORD,Chicago O'Hare International Airport,Aer Lingus,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017090142729,19-Jul-17,4/7/2017 0:00,ORD,Chicago O'Hare International Airport,-,Passenger Property Loss,Motor Vehicle,Other,-,In Review
2017073141977,19-Jun-17,6/9/2017 0:00,ORD,Chicago O'Hare International Airport,Swiss Air,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses,-,In Review
2017061940767,19-Jun-17,6/19/2017 0:00,ORD,Chicago O'Hare International Airport,Lufthansa,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2017072741904,19-Jun-17,6/8/2017 0:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Property Damage,Checked Baggage,Computer & Accessories,-,*Insufficient
2017111445127,19-Oct-17,10/5/2017 12:00,ORD,Chicago O'Hare International Airport,Air Canada,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017060640241,20-Apr-17,4/14/2017 15:20,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Automobile Parts & Accessories,-,In Review
2018011146744,20-Dec-17,12/15/2017 19:00,ORD,Chicago O'Hare International Airport,Royal Jordanian Airline,Passenger Property Loss,Checked Baggage,-,-,In Review
2018011046730,20-Dec-17,12/19/2017 18:30,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Computer & Accessories,-,*Insufficient
2017062340982,20-Jun-17,5/27/2017 0:00,ORD,Chicago O'Hare International Airport,Qatar airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Currency; Personal Electronics,-,In Review
2017052239827,20-Mar-17,3/18/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Home Decor,$24.00,Approve in Full
2017120545724,20-Nov-17,10/28/2017 16:30,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Toys & Games,-,In Review
2017120545726,20-Nov-17,10/21/2017 12:30,ORD,Chicago O'Hare International Airport,China Eastern Airlines,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017121245876,20-Nov-17,11/13/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017122046144,20-Nov-17,10/6/2017 16:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017111945248,20-Oct-17,10/15/2017 16:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Currency,-,In Review
2017101644375,20-Sep-17,9/10/2017 9:50,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Medical/Science,-,In Review
2017092743622,21-Aug-17,8/11/2017 22:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2017042538891,21-Feb-17,2/10/2017 15:30,ORD,Chicago O'Hare International Airport,-,Property Damage,Checkpoint,Clothing,$13.00,Approve in Full
2017090142661,21-Jul-17,6/22/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Clothing,-,In Review
2017090642753,21-Jul-17,7/18/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Musical Instruments & Accessories,-,In Review
2017121946099,21-Nov-17,10/15/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017122246246,21-Nov-17,11/7/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,In Review
2017122146191,21-Nov-17,11/17/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Currency,-,*Insufficient
2017101844513,21-Sep-17,9/17/2017 18:40,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017092943828,22-Aug-17,2/9/2017 15:00,ORD,Chicago O'Hare International Airport,-,Property Damage,Checkpoint,Travel Accessories,-,In Review
2017042638975,22-Feb-17,2/9/2017 16:02,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Computer & Accessories,$344.44,Settle
2017072741948,22-Jun-17,6/9/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017052239836,22-May-17,4/24/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checkpoint,Personal Accessories,$153.00,Settle
2017122746313,22-Nov-17,11/20/2017 18:40,ORD,Chicago O'Hare International Airport,Qatar airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,In Review
2017112845483,22-Nov-17,11/8/2017 22:30,ORD,Chicago O'Hare International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017102044599,22-Sep-17,8/24/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017102044606,22-Sep-17,8/30/2017 0:00,ORD,Chicago O'Hare International Airport,Lufthansa,Property Damage,Checked Baggage,Home Decor,-,In Review
2017100243895,23-Aug-17,7/13/2017 0:00,ORD,Chicago O'Hare International Airport,-,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017031037928,23-Jan-17,1/13/2017 12:00,ORD,Chicago O'Hare International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Personal Accessories,-,In Review
2017062240925,23-May-17,5/15/2017 0:00,ORD,Chicago O'Hare International Airport,Qatar airlines,Passenger Property Loss,Bus Station,Computer & Accessories,-,*Insufficient
2017112545406,23-Oct-17,10/13/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Audio/Video,-,In Review
2017112945573,23-Oct-17,9/27/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Computer & Accessories,-,In Review
2017061440611,24-Apr-17,3/21/2017 11:27,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Office Equipment & Supplies,-,In Review
2017061440618,24-Apr-17,3/21/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Other,-,In Review
2017092943876,24-Aug-17,8/9/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Medical/Science,-,In Review
2017092543525,24-Aug-17,8/23/2017 0:00,ORD,Chicago O'Hare International Airport,Not Provided,Passenger Property Loss,Checkpoint,Computer & Accessories,-,*Insufficient
2017041938698,24-Feb-17,1/30/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Household Items,$80.00,Approve in Full
2017042638963,24-Feb-17,1/8/2017 12:15,ORD,Chicago O'Hare International Airport,Kuwait Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,*Insufficient
2017051639568,24-Mar-17,3/11/2017 14:30,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2017052439932,24-May-17,5/24/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017071141338,24-May-17,5/2/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017102444639,24-Oct-17,9/29/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017102444649,24-Oct-17,9/28/2017 6:16,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2017111745229,24-Oct-17,10/14/2017 11:00,ORD,Chicago O'Hare International Airport,Etihad Airways,Passenger Property Loss,Checked Baggage,Clothing; Food & Drink; Medical/Science,-,In Review
2017060640203,25-Apr-17,2/1/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2017092943830,25-Aug-17,7/16/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017101744396,25-Sep-17,6/23/2017 14:30,ORD,Chicago O'Hare International Airport,British Airways,Property Damage,Checked Baggage,Home Decor,-,In Review
2017060140105,26-Apr-17,4/25/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017061340570,26-Apr-17,4/15/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Clothing,-,In Review
2018010546537,26-Dec-17,10/2/2017 15:15,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017090842802,26-Jul-17,6/28/2017 0:00,ORD,Chicago O'Hare International Airport,Qatar airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017072141755,26-Jun-17,6/22/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017081042152,26-Jun-17,6/14/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017081442183,26-Jun-17,5/30/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017081142156,26-Jun-17,6/23/2017 0:00,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,*Insufficient
2017071241447,26-May-17,5/12/2017 0:00,ORD,Chicago O'Hare International Airport,Qatar Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,*Insufficient
2017122146199,26-Nov-17,11/12/2017 11:07,ORD,Chicago O'Hare International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Personal Accessories,-,*Insufficient
2017060940447,27-Apr-17,4/27/2017 16:32,ORD,Chicago O'Hare International Airport,Volaris Airlines,Passenger Property Loss,Checked Baggage,-,-,In Review
2017122746315,27-Dec-17,11/2/2017 17:15,ORD,Chicago O'Hare International Airport,-,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017041938670,27-Feb-17,2/13/2017 0:00,ORD,Chicago O'Hare International Airport,-,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017050239187,27-Feb-17,1/20/2017 0:00,ORD,Chicago O'Hare International Airport,-,Passenger Property Loss,Checkpoint,Sporting Equipment & Supplies,$157.00,Approve in Full
2017022837733,27-Jan-17,1/13/2017 6:20,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2017091142899,27-Jul-17,7/8/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Cosmetics & Grooming,-,In Review
2017081642257,27-Jun-17,6/25/2017 0:00,ORD,Chicago O'Hare International Airport,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,-,*Insufficient
2017050339210,27-Mar-17,3/26/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Household Items,-,In Review
2017042839084,27-Mar-17,3/20/2017 4:30,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Computer & Accessories,$0.00,Deny
2017040738422,27-Mar-17,3/20/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Computer & Accessories,$628.39,Settle
2017121846018,27-Nov-17,10/5/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,-,-,In Review
2017113045647,27-Oct-17,4/10/2017 16:57,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Home Decor,-,In Review
2017112845565,27-Oct-17,9/25/2017 20:00,ORD,Chicago O'Hare International Airport,Turkish Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,*Insufficient
2017101844536,27-Sep-17,8/18/2017 11:34,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Clothing,-,In Review
2017101844553,27-Sep-17,9/23/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017101844558,27-Sep-17,7/2/2017 15:45,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Jewelry & Watches,-,In Review
2017083142633,28-Aug-17,8/6/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checkpoint,Computer & Accessories,-,In Review
2017092943868,28-Aug-17,8/25/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Audio/Video,-,In Review
2017090842771,28-Jul-17,7/20/2017 15:00,ORD,Chicago O'Hare International Airport,Air Berlin,Property Damage,Checked Baggage,Clothing; Travel Accessories,-,In Review
2017091242942,28-Jul-17,7/27/2017 14:40,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00,Deny
2017051139419,28-Mar-17,2/11/2017 0:00,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,In Review
2017121245849,28-Nov-17,10/24/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017122146220,28-Nov-17,10/9/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Other,-,In Review
2017121245913,28-Nov-17,11/14/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checkpoint,-,-,*Insufficient
2017101844510,28-Sep-17,9/22/2017 17:45,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Personal Accessories,-,In Review
2017102544679,28-Sep-17,9/11/2017 0:00,ORD,Chicago O'Hare International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017102644712,28-Sep-17,7/25/2017 0:00,ORD,Chicago O'Hare International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017092943777,29-Aug-17,3/8/2017 6:10,ORD,Chicago O'Hare International Airport,UAL,Personal Injury,Checkpoint,-,-,In Review
2017122946366,29-Dec-17,10/13/2017 15:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2018010946576,29-Dec-17,12/3/2017 23:55,ORD,Chicago O'Hare International Airport,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017062941069,29-Jun-17,5/23/2017 0:00,ORD,Chicago O'Hare International Airport,Turkish Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017062941098,29-Jun-17,3/31/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras; Medical/Science,-,Closed: Canceled
2017101944583,29-Sep-17,8/31/2017 0:00,ORD,Chicago O'Hare International Airport,Aer Lingus,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017101944588,29-Sep-17,6/26/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checkpoint,Clothing,-,In Review
2017092943845,29-Sep-17,9/29/2017 0:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,-,-,*Insufficient
2017081842337,30-Jun-17,6/30/2017 7:35,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017053040034,30-May-17,3/17/2017 0:00,ORD,Chicago O'Hare International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017062140824,30-May-17,5/17/2017 0:00,ORD,Chicago O'Hare International Airport,Qatar Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,In Review
2017121846024,30-Nov-17,11/28/2017 0:00,ORD,Chicago O'Hare International Airport,Turkish Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Other,-,*Insufficient
2017071341523,31-May-17,5/5/2017 0:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017112245337,31-Oct-17,10/24/2017 16:30,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Clothing,-,In Review
2017120145696,1-Dec-17,9/17/2017 0:00,ORF,Norfolk International,-,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,*Insufficient
2017060640307,5-Apr-17,4/2/2017 16:30,ORF,Norfolk International,Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017060540190,5-Apr-17,1/10/2017 0:00,ORF,Norfolk International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2017052439914,6-Apr-17,2/7/2017 5:54,ORF,Norfolk International,American Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,-,In Review
2017121245911,6-Nov-17,10/10/2017 8:20,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Cameras,-,In Review
2017100443917,6-Sep-17,5/11/2017 17:00,ORF,Norfolk International,American Eagle,Passenger Property Loss,Checked Baggage,Personal Accessories,-,In Review
2017052339871,7-Apr-17,3/17/2017 0:00,ORF,Norfolk International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other; Tools & Home Improvement Supplies,-,In Review
2017092043253,7-Aug-17,7/18/2017 0:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017110745057,7-Nov-17,10/2/2017 0:00,ORF,Norfolk International,Delta Air Lines,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other",-,In Review
2017100644126,7-Sep-17,8/25/2017 11:00,ORF,Norfolk International,Southwest Airlines,Property Damage,Checked Baggage,Computer & Accessories; Travel Accessories,-,*Insufficient
2017071741605,8-Jun-17,6/3/2017 0:00,ORF,Norfolk International,Southwest Airlines,Property Damage,Checked Baggage,Other,-,In Review
2017092043310,10-Aug-17,8/6/2017 8:05,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,In Review
2017103144912,10-Oct-17,10/1/2017 0:00,ORF,Norfolk International,UAL,Property Damage,Checked Baggage,Travel Accessories,-,In Review
2017072641861,11-Jul-17,7/6/2017 0:00,ORF,Norfolk International,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017101344369,11-Sep-17,9/3/2017 0:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,-,-,In Review
2017121846063,12-Dec-17,12/3/2017 0:00,ORF,Norfolk International,-,Property Damage,Checkpoint,-,-,In Review
2017060940427,13-Apr-17,4/6/2017 0:00,ORF,Norfolk International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017050839266,13-Mar-17,3/5/2017 6:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Food & Drink; Sporting Equipment & Supplies,$0.00,Deny
2018010446478,14-Dec-17,10/25/2017 10:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,In Review
2017071841615,14-Jun-17,5/8/2017 10:58,ORF,Norfolk International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017050839267,14-Mar-17,3/4/2017 21:15,ORF,Norfolk International,Delta Air Lines,Property Damage,Checked Baggage,Toys & Games,-,In Review
2018011146761,15-Dec-17,11/21/2017 4:59,ORF,Norfolk International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017110745041,16-Oct-17,10/14/2017 11:30,ORF,Norfolk International,American Airlines,Property Damage,Checked Baggage,-,-,In Review
