Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016103135384,29-Sep-16,6/16/2016 0:00,JFK,John F. Kennedy International,Aero Mexico,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,*Insufficient
2016090133411,19-Jul-16,6/18/2016 6:00,JFK,John F. Kennedy International,Jet Blue,-,Checked Baggage,cs & Grooming; Cosmetics & Grooming; Personal Ac,-,*Insufficient
2016071532749,20-Jun-16,6/19/2016 17:55,JFK,John F. Kennedy International,Lufthansa,Passenger Property Loss,Checked Baggage,Cases/Purses; Cosmetics & Grooming; Cosmetics & G,-,*Insufficient
2016072832878,29-Jun-16,6/27/2016 9:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,-,*Insufficient
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016100634504,10-Aug-16,6/28/2016 0:00,JFK,John F. Kennedy International,Alitalia,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2016082533316,14-Jul-16,7/3/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Automobile Parts & Accessories,-,*Insufficient
2016081733117,7-Jul-16,7/4/2016 19:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer & Accessories,-,*Insufficient
2016103135399,30-Sep-16,7/5/2016 0:00,JFK,John F. Kennedy International,Avianca,Passenger Property Loss,Checked Baggage,Personal Electronics,-,*Insufficient
2016071432676,6-Jul-16,7/6/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Household Items,-,*Insufficient
2016101934891,21-Sep-16,7/13/2016 0:00,JFK,John F. Kennedy International,Alitalia,Passenger Property Loss,Checkpoint,Computer & Accessories,-,*Insufficient
2016102735298,21-Sep-16,8/4/2016 0:00,JFK,John F. Kennedy International,Alitalia,Passenger Property Loss,Checked Baggage,Clothing,-,*Insufficient
2017010936389,2-Nov-16,8/11/2016 20:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,-,-,*Insufficient
2016100334254,19-Aug-16,8/13/2016 14:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checked Baggage,Household Items,-,*Insufficient
2016110835611,11-Oct-16,8/14/2016 23:00,JFK,John F. Kennedy International,Norwegian Airlines,Property Damage,Checked Baggage,Household Items,-,*Insufficient
2016100334259,15-Aug-16,8/15/2016 10:45,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing; Medical/Science,-,*Insufficient
2016102535123,15-Sep-16,8/23/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Clothing,-,*Insufficient
2016111735778,18-Oct-16,9/11/2016 15:00,JFK,John F. Kennedy International,Alitalia,Passenger Property Loss,Checkpoint,Personal Electronics,-,*Insufficient
2016110435520,29-Sep-16,9/14/2016 19:20,JFK,John F. Kennedy International,Air France,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2017012636896,26-Jan-17,9/27/2016 0:00,JFK,John F. Kennedy International,-,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,-,*Insufficient
2017013037038,19-Dec-16,9/29/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checkpoint,Musical Instruments & Accessories,-,*Insufficient
2016112835877,21-Oct-16,10/3/2016 0:00,JFK,John F. Kennedy International,Air France,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2017011736557,10-Nov-16,10/5/2016 0:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,*Insufficient
2016110835618,13-Oct-16,10/9/2016 0:00,JFK,John F. Kennedy International,Virgin Atlantic,Passenger Property Loss,Checked Baggage,Personal Accessories,-,*Insufficient
2017020937427,3-Jan-17,10/15/2016 0:00,JFK,John F. Kennedy International,-,Passenger Property Loss,Checked Baggage,Personal Electronics,-,*Insufficient
2016122936162,27-Oct-16,10/20/2016 18:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Food & Drink,-,*Insufficient
2017012436804,17-Nov-16,10/27/2016 7:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Personal Electronics,-,*Insufficient
2016120935952,28-Nov-16,11/5/2016 0:00,JFK,John F. Kennedy International,Etihad Airways,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,*Insufficient
2017021437505,6-Jan-17,11/16/2016 0:00,JFK,John F. Kennedy International,Etihad Airways,Passenger Property Loss,Checked Baggage,-,-,*Insufficient
2017021037432,10-Feb-17,11/23/2016 7:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,-,*Insufficient
2017021037440,3-Dec-16,11/27/2016 17:13,JFK,John F. Kennedy International,-,Passenger Property Loss,Checkpoint,Personal Electronics,-,*Insufficient
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2017020937394,26-Dec-16,12/6/2016 20:30,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2017020237219,23-Dec-16,12/15/2016 8:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Computer & Accessories,-,*Insufficient
2017020337235,28-Dec-16,12/22/2016 0:00,JFK,John F. Kennedy International,Air France,Property Damage,Checkpoint,Personal Electronics,-,*Insufficient
2017021337473,6-Jan-17,12/25/2016 0:00,JFK,John F. Kennedy International,Carribean Airlines,Passenger Property Loss,Checked Baggage,Other,-,*Insufficient
2016030129236,8-Feb-16,1/2/2016 14:20,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checkpoint,Baggage/Cases/Purses,$50.00,Approve in Full
2016050631132,20-Apr-16,1/6/2016 20:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$32.42,Approve in Full
2016030829440,16-Feb-16,1/7/2016 4:25,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Jewelry & Watches,$70.00,Approve in Full
2016021828940,26-Jan-16,1/15/2016 19:55,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$150.00,Approve in Full
2016031529744,25-Feb-16,1/16/2016 0:00,JFK,John F. Kennedy International,Carribean Airlines,Passenger Property Loss,Checked Baggage,Medical/Science,$520.00,Approve in Full
2016032129934,7-Mar-16,1/22/2016 0:00,JFK,John F. Kennedy International,Lan Airlines,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$159.00,Approve in Full
2016031429699,25-Feb-16,2/5/2016 0:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,$20.00,Approve in Full
2016040530395,21-Mar-16,2/5/2016 16:00,JFK,John F. Kennedy International,Air Berlin,Passenger Property Loss,Checkpoint,Jewelry & Watches,$36.74,Approve in Full
2016031529748,26-Feb-16,2/9/2016 10:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,$430.00,Approve in Full
2016040130258,16-Mar-16,2/13/2016 4:00,JFK,John F. Kennedy International,Avianca,Property Damage,Checked Baggage,Home Decor,$80.65,Approve in Full
2016031729833,2-Mar-16,2/16/2016 8:30,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Clothing,$213.50,Approve in Full
2016081333060,13-Aug-16,2/24/2016 16:45,JFK,John F. Kennedy International,Virgin America,Property Damage,Checkpoint,Computer & Accessories,$640.28,Approve in Full
2016042830930,11-Apr-16,2/24/2016 21:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Other,$188.50,Approve in Full
2016040730430,23-Mar-16,2/26/2016 0:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Food & Drink,$79.00,Approve in Full
2016032229954,9-Mar-16,2/28/2016 6:00,JFK,John F. Kennedy International,British Airways,Passenger Property Loss,Checked Baggage,Clothing,$39.30,Approve in Full
2016052731800,18-May-16,3/3/2016 13:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Other,$9.49,Approve in Full
2016041430555,23-Mar-16,3/4/2016 0:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Personal Electronics,$205.77,Approve in Full
2016033130253,11-Mar-16,3/5/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Clothing,$100.00,Approve in Full
2016042030671,30-Mar-16,3/6/2016 16:30,JFK,John F. Kennedy International,Air France,Property Damage,Checkpoint,Personal Electronics,$310.73,Approve in Full
2016050230999,14-Apr-16,3/6/2016 17:30,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Home Decor,$450.00,Approve in Full
2016032530066,9-Mar-16,3/7/2016 19:15,JFK,John F. Kennedy International,Delta Air Lines,Passenger Pr operty Loss,Che ckpoint,metics & Grooming; Food & Drink; Jewelry & Watche,"$1,709 .0 0",Approv e in Full
2016040530367,22-Mar-16,3/8/2016 16:45,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Clothing,$40.00,Approve in Full
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016042830937,11-Apr-16,3/10/2016 0:00,JFK,John F. Kennedy International,Air France,Passenger Property Loss,Checkpoint,Personal Accessories,$37.99,Approve in Full
2016050931146,22-Apr-16,3/12/2016 0:30,JFK,John F. Kennedy International,Korean Airlines,Passenger Property Loss,Checked Baggage,Cases/Purses; Jewelry & Watches; Jewelry & Watch,$74.96,Approve in Full
2016051031196,20-Apr-16,3/25/2016 14:15,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,"$1,084.00",Approve in Full
2016042730879,11-Apr-16,3/31/2016 0:00,JFK,John F. Kennedy International,TAM airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$20.00,Approve in Full
2016060332009,24-May-16,4/6/2016 0:00,JFK,John F. Kennedy International,-,Passenger Property Loss,Checked Baggage,Medical/Science,$35.00,Approve in Full
2016082533338,11-Jul-16,4/6/2016 0:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checked Baggage,Crafting & Hobby,$296.00,Approve in Full
2016050931174,19-Apr-16,4/14/2016 0:00,JFK,John F. Kennedy International,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,$50.00,Approve in Full
2016051131245,25-Apr-16,4/20/2016 7:20,JFK,John F. Kennedy International,American Airlines,Property Damage,Checkpoint,Computer & Accessories,"$1,350.05",Approve in Full
2016080432961,28-Jun-16,4/21/2016 0:00,JFK,John F. Kennedy International,-,Property Damage,Checked Baggage,Computer & Accessories,"$2,439.89",Approve in Full
2016052031538,6-May-16,4/23/2016 7:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Food & Drink,$12.00,Approve in Full
2016061332184,26-May-16,5/2/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Other,$30.80,Approve in Full
2016062732414,7-Jun-16,5/2/2016 0:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Food & Drink,$104.00,Approve in Full
2016060231963,19-May-16,5/9/2016 0:00,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Home Decor,$20.00,Approve in Full
2016052431696,13-May-16,5/9/2016 9:15,JFK,John F. Kennedy International,South African Airways,Property Damage,Checked Baggage,Baggage/Cases/Purses,$150.00,Approve in Full
2016062832442,3-Jun-16,5/12/2016 18:36,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Travel Accessories,$13.00,Approve in Full
2016062032302,7-Jun-16,5/22/2016 0:00,JFK,John F. Kennedy International,Qantas Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$100.00,Approve in Full
2016080232925,23-Jun-16,5/23/2016 0:00,JFK,John F. Kennedy International,British Airways,Property Damage,Checkpoint,Personal Electronics,$130.00,Approve in Full
2016062732412,8-Jun-16,5/24/2016 20:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,$9.50,Approve in Full
2016061632264,2-Jun-16,5/28/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Food & Drink,$80.00,Approve in Full
2016063032493,7-Jun-16,5/28/2016 0:00,JFK,John F. Kennedy International,Air Berlin,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,"$1,651.75",Approve in Full
2016082233183,5-Jul-16,5/29/2016 0:00,JFK,John F. Kennedy International,Norwegian Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$170.00,Approve in Full
2016062132331,7-Jun-16,5/29/2016 18:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checked Baggage,"Books, Magazines & Other",$70.43,Approve in Full
2016062032318,7-Jun-16,6/3/2016 21:30,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Jewelry & Watches,$98.00,Approve in Full
2016062732418,10-Jun-16,6/4/2016 19:00,JFK,John F. Kennedy International,Alitalia,Property Damage,Checkpoint,Computer & Accessories,"$1,375.00",Approve in Full
2016082233170,5-Jul-16,6/5/2016 7:40,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Food & Drink,$35.00,Approve in Full
2016082233208,12-Jul-16,6/7/2016 6:59,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Home Decor,$75.00,Approve in Full
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016090633448,14-Jul-16,6/8/2016 17:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Baggage/Cases/Purses,$159.99,Approve in Full
2016082333229,11-Jul-16,6/13/2016 17:00,JFK,John F. Kennedy International,Polish Airlines,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,$84.99,Approve in Full
2016092733896,8-Aug-16,6/15/2016 0:00,JFK,John F. Kennedy International,Singapore Airlines,Passenger Property Loss,Checked Baggage,Other,$325.00,Approve in Full
2016071432689,20-Jun-16,6/15/2016 9:30,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Travel Accessories,$24.00,Approve in Full
2016082333215,8-Jul-16,6/15/2016 18:07,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checkpoint,Baggage/Cases/Purses,$38.00,Approve in Full
2016092733931,1-Aug-16,6/18/2016 13:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checkpoint,Computer & Accessories,"$1,549.36",Approve in Full
2016091433551,1-Sep-16,6/25/2016 0:00,JFK,John F. Kennedy International,Alitalia,Passenger Property Loss,Other,Baggage/Cases/Purses; Other,"$1,481.08",Approve in Full
2016100534395,25-Aug-16,7/18/2016 23:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$125.00,Approve in Full
2016090633451,21-Jul-16,7/19/2016 0:00,JFK,John F. Kennedy International,Swiss Air,Property Damage,Checked Baggage,Home Decor,$78.00,Approve in Full
2016092633869,1-Aug-16,7/29/2016 15:30,JFK,John F. Kennedy International,Aerolineas Argentinas,Passenger Property Loss,Checkpoint,Hunting & Fishing Items,$110.00,Approve in Full
2016101834841,9-Sep-16,8/7/2016 10:30,JFK,John F. Kennedy International,Emirates,Passenger Property Loss,Checked Baggage,Clothing,$99.99,Approve in Full
2016092834050,11-Aug-16,8/7/2016 20:00,JFK,John F. Kennedy International,Air France,Passenger Property Loss,Checked Baggage,-,$77.63,Approve in Full
2016102535146,26-Sep-16,9/4/2016 13:40,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$414.40,Approve in Full
2016012528527,13-Jan-16,1/2/2016 20:00,JFK,John F. Kennedy International,Lufthansa,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00,Closed:Canceled
2016012928655,14-Jan-16,1/4/2016 13:45,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Clothing,$300.00,Closed:Canceled
2016020928790,9-Feb-16,1/5/2016 0:00,JFK,John F. Kennedy International,Westjet Airlines Ltd,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Closed:Canceled
2016021628887,25-Jan-16,1/9/2016 11:30,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing; Personal Accessories,$531.25,Closed:Canceled
2016021228857,22-Jan-16,1/10/2016 23:50,JFK,John F. Kennedy International,Turkish Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Personal Electronics,$100.00,Closed:Canceled
2016020828738,15-Jan-16,1/12/2016 19:30,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00,Closed:Canceled
2016031129614,24-Feb-16,2/9/2016 5:00,JFK,John F. Kennedy International,Air Canada,Property Damage,Checkpoint,Computer & Accessories,-,Closed:Canceled
2016040430286,16-Mar-16,3/3/2016 18:30,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,-,Closed:Canceled
2016071432716,17-Jun-16,6/13/2016 0:00,JFK,John F. Kennedy International,LOT Polish Airlines,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,Closed:Canceled
2016101734743,9-Sep-16,9/3/2016 15:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,Closed:Canceled
2016110735597,11-Oct-16,10/11/2016 9:30,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Computer & Accessories,-,Closed:Canceled
2016112335859,25-Oct-16,10/20/2016 10:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Computer & Accessories,-,Closed:Canceled
2016022329041,29-Jan-16,1/25/2016 0:00,JFK,John F. Kennedy International,British Airways,Passenger Property Loss,Checked Baggage,Clothing; Clothing,$0.00,Closed:Contractor Claim
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016022329042,3-Feb-16,1/30/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,$0.00,Closed:Contractor Claim
2016032930175,29-Mar-16,1/12/2016 15:00,JFK,John F. Kennedy International,Turkish Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2016030429362,11-Feb-16,1/13/2016 5:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2016030829478,19-Feb-16,1/14/2016 10:30,JFK,John F. Kennedy International,Japan Airlines,Property Damage,Checkpoint,Personal Accessories,$0.00,Deny
2016022529140,2-Feb-16,1/16/2016 17:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing; Other; Other,$0.00,Deny
2016061432208,14-Jun-16,1/20/2016 21:00,JFK,John F. Kennedy International,EVA airlines,Property Damage,Checked Baggage,Cameras,$0.00,Deny
2016030129226,8-Feb-16,1/28/2016 15:00,JFK,John F. Kennedy International,Iberia Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2016030129253,8-Feb-16,1/29/2016 17:00,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Clothing; Personal Electronics,$0.00,Deny
2016022629156,31-Jan-16,1/30/2016 0:00,JFK,John F. Kennedy International,TAM airlines,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00,Deny
2016030129243,8-Feb-16,1/30/2016 18:00,JFK,John F. Kennedy International,Singapore Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016031029569,18-Feb-16,1/31/2016 0:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Personal Documents,$0.00,Deny
2016032530097,10-Mar-16,1/31/2016 11:00,JFK,John F. Kennedy International,Turkish Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2016031529749,29-Feb-16,2/2/2016 19:05,JFK,John F. Kennedy International,Pakistan International Airlines Cor,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00,Deny
2016071332628,15-Jun-16,2/5/2016 12:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Currency,$0.00,Deny
2016052531722,13-May-16,2/5/2016 12:15,JFK,John F. Kennedy International,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016031529754,1-Mar-16,2/7/2016 9:09,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016032129918,7-Mar-16,2/9/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016040630420,23-Mar-16,2/10/2016 0:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016032930170,14-Mar-16,2/12/2016 0:00,JFK,John F. Kennedy International,Singapore Airlines,Passenger Property Loss,Checked Baggage,age/Cases/Purses; Jewelry & Watches; Travel Access,$0.00,Deny
2016041430549,23-Mar-16,2/13/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2016032129908,3-Mar-16,2/14/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Household Items,$0.00,Deny
2016051231282,25-Apr-16,2/17/2016 0:00,JFK,John F. Kennedy International,Turkish Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016022529103,24-Feb-16,2/19/2016 0:00,JFK,John F. Kennedy International,Qatar airlines,Property Damage,Checkpoint,Computer & Accessories,$0.00,Deny
2016040430283,10-Mar-16,2/21/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2016041530566,23-Mar-16,2/22/2016 0:00,JFK,John F. Kennedy International,Air Berlin,Property Damage,Checked Baggage,Computer & Accessories,$0.00,Deny
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016033030225,16-Mar-16,2/29/2016 15:00,JFK,John F. Kennedy International,Lufthansa,Property Damage,Checked Baggage,Other,$0.00,Deny
2016032830143,11-Mar-16,3/2/2016 14:05,JFK,John F. Kennedy International,-,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2016041130475,23-Mar-16,3/4/2016 0:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$0.00,Deny
2016041930637,31-Mar-16,3/4/2016 7:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,elry & Watches; Jewelry & Watches; Jewelry & Watc,$0.00,Deny
2016060131923,18-May-16,3/5/2016 16:00,JFK,John F. Kennedy International,Lufthansa,Passenger Property Loss,Checkpoint,Audio/Video,$0.00,Deny
2016040530380,22-Mar-16,3/7/2016 18:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checked Baggage,Travel Accessories,$0.00,Deny
2016032229968,9-Mar-16,3/7/2016 19:21,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2016041330527,13-Apr-16,3/9/2016 15:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,-,$0.00,Deny
2016033030215,16-Mar-16,3/10/2016 0:00,JFK,John F. Kennedy International,-,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming; Personal Electronic,$0.00,Deny
2016062232363,22-Jun-16,3/15/2016 21:15,JFK,John F. Kennedy International,Royal Air Maroc,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00,Deny
2016041530567,29-Mar-16,3/16/2016 0:00,JFK,John F. Kennedy International,British Airways,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016041830579,30-Mar-16,3/20/2016 0:00,JFK,John F. Kennedy International,Virgin America,Passenger Property Loss,Checked Baggage,Cameras; Clothing,$0.00,Deny
2016100634458,6-Oct-16,3/21/2016 0:00,JFK,John F. Kennedy International,Arik Airlines,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00,Deny
2016051231284,25-Apr-16,3/21/2016 5:30,JFK,John F. Kennedy International,-,Property Damage,Checkpoint,Personal Accessories,$0.00,Deny
2016051631349,16-May-16,3/23/2016 12:15,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
2016091533576,22-Jul-16,3/24/2016 6:45,JFK,John F. Kennedy International,American Airlines,Property Damage,Checkpoint,Personal Electronics,$0.00,Deny
2016041330514,28-Mar-16,3/25/2016 21:00,JFK,John F. Kennedy International,Etihad Airways,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
2016060231950,20-May-16,3/29/2016 0:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00,Deny
2016051931491,2-May-16,3/31/2016 8:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00,Deny
2016060632039,23-May-16,3/31/2016 11:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,io/Video; Computer & Accessories; Personal Electro,$0.00,Deny
2016081633099,7-Jul-16,4/2/2016 17:30,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Audio/Video; Personal Electronics,$0.00,Deny
2016051031200,20-Apr-16,4/4/2016 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Purses; Jewelry & Watches; Jewelry & Watches; Jew,$ 0.00,Deny
2016042730885,12-Apr-16,4/7/2016 20:00,JFK,John F. Kennedy International,Royal Jordanian Airline,Passenger Property Loss,Checked  Baggage,Grooming; Cosmetics & Grooming; Jewelry & Watch,$0.00,Deny
2016050531094,18-Apr-16,4/8/2016 5:30,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,$0.00,Deny
2016042930974,29-Apr-16,4/8/2016 13:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,-,$0.00,Deny
2016052731855,13-Apr-16,4/9/2016 0:00,JFK,John F. Kennedy International,Iberia Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00,Deny
Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2016051031183,10-May-16,4/11/2016 10:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras,$0.00,Deny
2016051731397,17-May-16,4/11/2016 16:30,JFK,John F. Kennedy International,Air France,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00,Deny
2016042830919,14-Apr-16,4/13/2016 13:00,JFK,John F. Kennedy International,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00,Deny
